_lat,_lon
40.7357572022,-73.9936934946
40.7357633878,-73.9936887167
40.7357633261,-73.9936887856
40.7357542558,-73.9936946706
40.7357543368,-73.9936946481
40.7357553982,-73.9936946895
40.7357455808,-73.9937004705
40.7357442108,-73.9937016003
40.7357547263,-73.9936829825
40.7357549623,-73.9936831739
40.7357533164,-73.9936872844
40.7357533181,-73.9936874499
40.735743733,-73.9936994953
40.7357556022,-73.9936928685
40.7357598469,-73.9936903301
40.7357673167,-73.9936827031
40.7357668206,-73.993683073
40.7357690247,-73.9936811597
40.7357689733,-73.9936812596
40.7357536976,-73.9936900241
40.7357538989,-73.9936899398
40.7357434934,-73.9936982322
40.7357437808,-73.9936980584
40.7357449357,-73.993697939
40.7357591091,-73.9936903041
40.7357607171,-73.9936897243
40.7357643689,-73.9936881393
40.7357641408,-73.9936884027
40.7357652528,-73.9936877848
40.7357652915,-73.9936878528
40.7357624824,-73.9936813694
40.7357557544,-73.9936897327
40.7357537239,-73.9936927103
40.7357605784,-73.9936829158
40.7357607412,-73.9936828072
40.7357668459,-73.9936800496
40.7357667291,-73.9936801934
40.7357660039,-73.9936850686
40.7357659826,-73.9936850402
40.7357706632,-73.9936836679
40.7357706279,-73.993683653
40.7357709034,-73.9936840568
40.7357667995,-73.993686361
40.7357667918,-73.9936866316
40.735768008,-73.9936760366
40.735768178,-73.9936762168
40.7357591469,-73.9936888999
40.7357593243,-73.9936888791
40.7357508524,-73.9936928699
40.735762199,-73.9936813358
40.7357662317,-73.993677486
40.7357706204,-73.9936731887
40.7357701903,-73.993673683
40.7357579223,-73.9936853837
40.7357580821,-73.9936852736
40.7357635603,-73.9936863597
40.7357636189,-73.9936862553
40.7357780099,-73.9936589199
40.7357777878,-73.993659279
40.735777598,-73.9936608307
40.7357684543,-73.9936797998
40.7357684428,-73.9936803723
40.7357570114,-73.9936801647
40.7357574051,-73.9936799717
40.7357659786,-73.9936786684
40.7357660338,-73.9936787447
40.7357647446,-73.9936847481
40.7357612431,-73.9936790813
40.7357601967,-73.9936770648
40.7357520193,-73.9936700996
40.73575229,-73.9936704156
40.7357427951,-73.993673189
40.7357586672,-73.9936834504
40.7357586322,-73.9936831988
40.7357609497,-73.993680803
40.7357612613,-73.9936810818
40.7357742839,-73.9936698471
40.7357814982,-73.993663489
40.7357935637,-73.9936535131
40.7357856074,-73.9936609159
40.7357844186,-73.993662408
40.7357840543,-73.993663581
40.7357603065,-73.9936843744
40.7357584076,-73.9936859428
40.7358076131,-73.9936906456
40.7358093714,-73.9936907005
40.735788476,-73.9936344968
40.7357850615,-73.9936457274
40.735784745,-73.9936513392
40.7357826403,-73.9936615785
40.7357828711,-73.9936610739
40.7357818366,-73.9936632274
40.7357819111,-73.9936631256
40.7357818611,-73.9936639
40.7357819089,-73.9936638693
40.7357851636,-73.9936582389
40.7357851561,-73.9936582938
40.7357855236,-73.9936573504
40.7357855203,-73.9936573979
40.7357860608,-73.9936577918
40.7357846124,-73.9936577733
40.7357846206,-73.9936579279
40.7357826452,-73.9936626854
40.7357828448,-73.9936626851
40.7357823726,-73.9936636608
40.7357855027,-73.9936562681
40.7357866305,-73.9936538627
40.7357711011,-73.9936694644
40.7357712931,-73.9936694902
40.7357793141,-73.9936656109
40.7357793849,-73.9936655328
40.7357828851,-73.9936595993
40.7357827993,-73.9936597158
40.735781894,-73.9936630385
40.7357819061,-73.9936630449
40.7357831894,-73.9936584835
40.7357832068,-73.9936585052
40.7357836816,-73.9936590894
40.7357614253,-73.9936688541
40.7357592509,-73.9936700565
40.7357808481,-73.9936556267
40.7357811716,-73.9936556741
40.7357758769,-73.9936696118
40.7357836014,-73.9936551212
40.7357863727,-73.9936499729
40.7357832858,-73.9936605768
40.7357831225,-73.9936609239
40.7357836806,-73.993658255
40.7357837505,-73.9936581982
40.7357837655,-73.9936578365
40.7357837943,-73.9936578739
40.735774683,-73.9936569082
40.7357748257,-73.9936569243
40.7357843789,-73.9936525482
40.7357843601,-73.9936526111
40.73578442,-73.9936531811
40.7357824628,-73.9936614747
40.7357825718,-73.9936621074
40.7357818831,-73.9936640089
40.7357820483,-73.9936639071
40.7357867774,-73.9936533991
40.7357877596,-73.9936512946
40.7357879925,-73.9936510305
40.7357829277,-73.9936620402
40.7357830219,-73.9936619677
40.7357801801,-73.9936588266
40.7357803008,-73.9936587859
40.7357876327,-73.9936401853
40.7357875953,-73.9936404587
40.7357848267,-73.9936538641
40.7357848246,-73.993653855
40.73578225,-73.993662388
40.7357823329,-73.9936621549
40.7357829351,-73.9936620589
40.7357818475,-73.993664664
40.7357820177,-73.9936648727
40.7357846265,-73.9936595777
40.7357847257,-73.993659676
40.7357828068,-73.9936627888
40.7357834266,-73.9936602483
40.7357837735,-73.9936593601
40.7357836986,-73.9936585083
40.7357837287,-73.9936586304
40.7357868162,-73.9936526172
40.7357868166,-73.9936527126
40.7357832259,-73.9936610021
40.7357832759,-73.9936609565
40.7357837628,-73.9936589137
40.7357838147,-73.9936588701
40.7357841495,-73.9936577726
40.7357841616,-73.9936578095
40.7357845695,-73.9936581574
40.7357845437,-73.993658285
40.7357847334,-73.9936584117
40.7357800391,-73.9936560911
40.7357802112,-73.9936561877
40.7357845959,-73.9936564488
40.7357727944,-73.993666274
40.7357689069,-73.993669481
40.7357795817,-73.9936602947
40.7357798686,-73.9936601182
40.7357807085,-73.9936630842
40.735780635,-73.9936631462
40.73578435,-73.9936579181
40.7357843295,-73.9936579641
40.735784661,-73.9936585895
40.7357833556,-73.9936618232
40.7357833057,-73.9936636575
40.735783335,-73.9936593717
40.7357835313,-73.9936593347
40.73578232,-73.9936628629
40.7357824309,-73.9936629176
40.7357818674,-73.9936634275
40.7357819506,-73.9936634212
40.7357720807,-73.9936715704
40.7357705829,-73.9936728078
40.7357390135,-73.9936490446
40.7357601972,-73.9936392222
40.7357708832,-73.9936690819
40.7357728805,-73.9936710687
40.7357749589,-73.9936682272
40.7357748599,-73.9936680102
40.7357681755,-73.9936578634
40.7357682935,-73.9936580739
40.7357775756,-73.9936637181
40.7357775481,-73.9936637673
40.7357737535,-73.9936638283
40.73577374,-73.9936638014
40.735774356,-73.9936444891
40.7357743994,-73.9936447503
40.7357754835,-73.9936503901
40.7357754737,-73.9936504975
40.7357725207,-73.9936403825
40.7357735679,-73.9936380732
40.7357743523,-73.9936379293
40.7357710544,-73.9936497406
40.7357711987,-73.993649735
40.7357775876,-73.9936483275
40.7357776111,-73.9936483036
40.7357723841,-73.9936534323
40.7357724412,-73.9936534215
40.7357721605,-73.9936471364
40.7357722426,-73.9936471969
40.7357859336,-73.9936464463
40.7357857828,-73.9936465306
40.7357659663,-73.9936611115
40.7357661126,-73.9936609469
40.735777382,-73.9936635934
40.7357774263,-73.9936634469
40.735785232,-73.9936522479
40.7357732631,-73.9936467626
40.7357694258,-73.9936456174
40.7357810215,-73.9936541155
40.7357813754,-73.9936542756
40.735771279,-73.9936522772
40.7357713793,-73.9936522872
40.7357598362,-73.9936598101
40.7357601248,-73.9936597767
40.7357774363,-73.9936578951
40.735777347,-73.9936578835
40.7357696395,-73.993654595
40.7357696078,-73.9936546794
40.7357610994,-73.9936761707
40.7357612987,-73.9936759457
40.7357733836,-73.9936604312
40.7357737013,-73.9936607379
40.7357742958,-73.9936437112
40.7357623687,-73.9936761675
40.7357586483,-73.9936874008
40.7357715347,-73.9936517533
40.7357718283,-73.9936512528
40.7357839857,-73.9936494939
40.7357837679,-73.9936498791
40.7357776957,-73.9936612486
40.7357777131,-73.9936611282
40.7357795763,-73.9936392007
40.7357796417,-73.993639393
40.7357741388,-73.9936636513
40.7357742158,-73.9936635454
40.7357750075,-73.9936433163
40.735775066,-73.9936433595
40.7357772574,-73.9936476317
40.7357775955,-73.9936480298
40.7357834032,-73.9936539747
40.735774813,-73.9936563441
40.7357719856,-73.9936570097
40.735780424,-73.9936574284
40.7357806675,-73.9936573836
40.7357891349,-73.9936442209
40.7357890066,-73.993644421
40.7357704759,-73.9936659316
40.7357706861,-73.9936657909
40.735780588,-73.9936468376
40.7357806592,-73.993646901
40.7357838301,-73.9936542747
40.7357837231,-73.9936543628
40.7357847914,-73.9936558932
40.7357847754,-73.9936558081
40.7357852699,-73.9936560644
40.7357808092,-73.9936474623
40.7357784166,-73.9936423804
40.7357822476,-73.9936527217
40.7357696509,-73.9936800909
40.7357655951,-73.9936887955
40.7357703057,-73.9936707153
40.7357707527,-73.9936700854
40.7357804467,-73.9936654231
40.7357803293,-73.9936656938
40.7357673765,-73.9936702725
40.7357674951,-73.9936702722
40.7357727916,-73.9936656602
40.7357728756,-73.9936656916
40.7357689984,-73.993656207
40.7357690248,-73.9936563795
40.7357814809,-73.9936564769
40.7357813806,-73.9936565629
40.7357811739,-73.9936569581
40.7357792825,-73.9936557224
40.7357787445,-73.9936553781
40.7357932066,-73.9936425715
40.7357924107,-73.993644534
40.7357918111,-73.9936457162
40.7357739709,-73.9936550091
40.7357743549,-73.9936548468
40.7357800238,-73.9936612343
40.7357801566,-73.9936611064
40.7357766576,-73.9936427136
40.7357766905,-73.9936429153
40.7357791843,-73.9936464058
40.7357792185,-73.9936465368
40.7357800852,-73.9936603223
40.7357800785,-73.9936601155
40.7357831379,-73.9936506434
40.7357831151,-73.99365065
40.7357834907,-73.9936515766
40.7357815538,-73.9936487674
40.7357812536,-73.9936480861
40.7357791736,-73.9936466756
40.7357817662,-73.9936521633
40.7357828343,-73.9936541044
40.7357847266,-73.9936564839
40.7357846864,-73.9936563001
40.7357783305,-73.9936544872
40.7357784544,-73.9936545253
40.7357849977,-73.9936513078
40.7357850112,-73.9936513856
40.735782225,-73.9936615687
40.7357822342,-73.9936614778
40.7357868881,-73.9936524935
40.7357868816,-73.9936525275
40.7357846993,-73.9936439171
40.735784708,-73.9936441162
40.7357853823,-73.9936450443
40.7357844983,-73.9936522518
40.735784563,-73.9936540923
40.7357784058,-73.9936418868
40.7357874023,-73.9935851015
40.7358024897,-73.9935067056
40.7357763723,-73.9936408896
40.7357757864,-73.993644703
40.7357735666,-73.9936298506
40.7357738942,-73.9936287878
40.7357816475,-73.9936297631
40.735781594,-73.9936299535
40.7357831089,-73.9936339543
40.735783047,-73.9936339078
40.7357850558,-73.9936244913
40.7357850399,-73.9936245938
40.7357753061,-73.9936287619
40.7357754321,-73.993628805
40.735776518,-73.9936290036
40.7357743885,-73.9936279918
40.7357743074,-73.9936280387
40.7357728208,-73.9936267881
40.7357748104,-73.9936009333
40.735775641,-73.9935926952
40.7357673592,-73.9936089287
40.7357674925,-73.9936096303
40.7357569527,-73.9936429427
40.7357572083,-73.9936423873
40.7357694059,-73.9936238937
40.7357693724,-73.9936238731
40.7357632504,-73.993607684
40.7357632455,-73.9936080876
40.7357664221,-73.9936109886
40.7357664594,-73.9936111042
40.7357721941,-73.9936301309
40.7357721062,-73.9936298668
40.7357721331,-73.993629103
40.7357722359,-73.9936288852
40.7357724745,-73.9936288167
40.7357726679,-73.9936288414
40.7357728412,-73.9936288828
40.7357730131,-73.9936289285
40.7357731867,-73.9936289768
40.7357733632,-73.9936290273
40.7357735673,-73.9936290832
40.7357739036,-73.993629168
40.7357764054,-73.9936244169
40.7357764704,-73.9936244643
40.7357745393,-73.9936199606
40.7357685803,-73.9936234578
40.7357670479,-73.993624874
40.7357694981,-73.9936469703
40.7357699247,-73.9936465669
40.7357701298,-73.993645849
40.7357702864,-73.9936455769
40.7357704878,-73.9936454905
40.735791475,-73.9936216004
40.735791074,-73.9936222269
40.7357900128,-73.9936238948
40.7357901288,-73.993623975
40.7357903521,-73.993623924
40.7358002851,-73.9935921484
40.7358031521,-73.9935845499
40.735804397,-73.9936015969
40.735804011,-73.9936050198
40.7357880724,-73.993625868
40.7357884602,-73.9936253994
40.7357861359,-73.9936403487
40.7357864146,-73.9936400628
40.7357906705,-73.9936242862
40.7357906975,-73.9936244183
40.7357803439,-73.9936201413
40.7357785971,-73.9936197029
40.7357751377,-73.9936183463
40.7357676905,-73.9936288274
40.7357654784,-73.9936322846
40.7357730625,-73.9936364851
40.7357732301,-73.9936360726
40.7357714829,-73.9936325077
40.7357714565,-73.9936325465
40.7357751676,-73.9936357329
40.7357752454,-73.9936358182
40.7357751093,-73.9936314409
40.7357750785,-73.9936314639
40.7357753477,-73.9936319125
40.7357747536,-73.9936291444
40.7357747961,-73.9936287371
40.735783352,-73.993629662
40.7357833321,-73.9936297877
40.735787362,-73.9936117031
40.7357872919,-73.9936119709
40.7357932749,-73.9936357845
40.7357932042,-73.9936356651
40.7357787713,-73.9936262987
40.7357726745,-73.9936290868
40.735773636,-73.9936294402
40.7357683457,-73.9936121188
40.7357684385,-73.9936123282
40.7357880277,-73.9936044084
40.7357878376,-73.9936046789
40.735782216,-73.9936351584
40.7357818064,-73.9936363103
40.7357823743,-73.9936344539
40.7357774684,-73.9936295858
40.7357770546,-73.9936291672
40.7357858989,-73.9936137053
40.735785969,-73.9936140848
40.7357777034,-73.9936317266
40.7357777866,-73.9936316686
40.7357788202,-73.9936309676
40.7357791579,-73.9936310156
40.7357794766,-73.9936311462
40.7357688493,-73.9936133031
40.7357661046,-73.9936082273
40.7357897712,-73.993604018
40.735797949,-73.9936041151
40.7357997542,-73.9935982464
40.7358008568,-73.9935946425
40.7357797133,-73.9936188073
40.7357799325,-73.9936188489
40.7357853676,-73.9935809718
40.7357855561,-73.9935812733
40.7357992094,-73.9935991225
40.7357990286,-73.9935992494
40.7357794128,-73.993619399
40.7357795862,-73.9936189829
40.7357732385,-73.9935759634
40.7357735277,-73.9935763568
40.7357744283,-73.9936211769
40.73577449,-73.9936209868
40.7357670222,-73.9936206907
40.7357671279,-73.9936202929
40.7357634532,-73.9936060391
40.7357641927,-73.9936044907
40.7357650401,-73.9936043351
40.7357655335,-73.9936048544
40.7357656511,-73.9936050297
40.7357658,-73.9936051185
40.7357685877,-73.9936065857
40.7357687327,-73.9936066321
40.7357668405,-73.9936147129
40.7357669139,-73.9936146175
40.7357788279,-73.9936097552
40.7357787554,-73.9936097689
40.7357742699,-73.9936308484
40.7357742676,-73.9936306356
40.7357897033,-73.9936170372
40.7357895813,-73.9936170368
40.7357849004,-73.9936062853
40.7357848516,-73.9936065636
40.7357786871,-73.9936238329
40.7357788336,-73.9936237084
40.7357697076,-73.9936091148
40.7357727034,-73.9936164694
40.7357740165,-73.9936193613
40.73577447,-73.9936196712
40.7357749403,-73.9936192863
40.7357751469,-73.9936189924
40.735775395,-73.9936188354
40.7357648089,-73.9935994383
40.7357645716,-73.9935986133
40.7357568757,-73.9936262008
40.7357573358,-73.9936262367
40.7357704963,-73.9936338912
40.735770635,-73.9936336169
40.7357637382,-73.9936287751
40.7357638369,-73.9936288189
40.7357648354,-73.9936289168
40.7357651612,-73.9936288325
40.7357654427,-73.9936287394
40.7357738701,-73.9936018177
40.7357820482,-73.993576361
40.7357818221,-73.9935779264
40.7357693255,-73.9936126484
40.7357693705,-73.993613037
40.7357816786,-73.9936128724
40.735781757,-73.9936125022
40.7357815896,-73.9936128265
40.7357818022,-73.9936130675
40.7357887655,-73.9936006541
40.7357976484,-73.9936129007
40.7357993268,-73.9936185183
40.7357978718,-73.9936181258
40.7357977794,-73.9936177289
40.7357978762,-73.9936176727
40.735798007,-73.9936176756
40.7357981517,-73.9936176999
40.7357983052,-73.9936177349
40.7357984655,-73.9936177763
40.7357986324,-73.9936178224
40.7357881864,-73.9936236145
40.7357784734,-73.9936291583
40.7357803731,-73.9936281674
40.7357820039,-73.9936276749
40.7357750958,-73.993650146
40.7357753233,-73.9936498812
40.7357763268,-73.993648171
40.7357766216,-73.9936479352
40.7357768417,-73.9936479092
40.7357774273,-73.9936479267
40.735777598,-73.9936480295
40.7357777742,-73.9936480976
40.7357788722,-73.9936385273
40.7357809563,-73.9936212099
40.7357837048,-73.9936399565
40.7357835829,-73.9936413013
40.7357841878,-73.9935840101
40.7357842368,-73.9935845937
40.7357777241,-73.9936238442
40.735777857,-73.9936238612
40.7357802111,-73.9936401529
40.7357802767,-73.9936395927
40.7357791376,-73.9936419634
40.7357733,-73.9936509721
40.7357714781,-73.9936538129
40.7357712364,-73.9936559382
40.7357714683,-73.9936555936
40.7357628276,-73.9936278138
40.7357629543,-73.993628176
40.7357638467,-73.9936300468
40.7357682497,-73.9936334254
40.7357704047,-73.9936349551
40.7357759376,-73.9936435858
40.7357757649,-73.9936433337
40.7357679474,-73.9936668486
40.735768081,-73.9936664974
40.7357586434,-73.993642756
40.7357588876,-73.9936428751
40.7357719257,-73.9936534138
40.7357718745,-73.9936535064
40.7357674579,-73.993668855
40.7357650013,-73.9936707595
40.7357643844,-73.9936708415
40.7357724289,-73.993667005
40.7357724101,-73.9936669953
40.7357725578,-73.9936669565
40.7357727673,-73.9936668777
40.7357730177,-73.9936667776
40.7357672328,-73.9936730309
40.7357672162,-73.9936731963
40.735774116,-73.9936491594
40.7357742742,-73.9936492877
40.735774256,-73.9936501536
40.7357743382,-73.9936505275
40.7357744643,-73.9936507223
40.7357754295,-73.9936515883
40.7357756566,-73.9936517152
40.7357751796,-73.9936477168
40.7357749081,-73.993640899
40.7357752401,-73.9936415262
40.7357757886,-73.9936417752
40.7357761175,-73.993642212
40.73577209,-73.9936534248
40.7357677952,-73.9936661616
40.7357683655,-73.9936662369
40.7357702549,-73.9936644776
40.7357706193,-73.9936641689
40.7357788636,-73.9936495412
40.7357818817,-73.9936448983
40.7357813268,-73.9936470527
40.7357812819,-73.9936476678
40.7357814635,-73.9936478752
40.7357816864,-73.9936480128
40.7357835616,-73.9936513642
40.7357858515,-73.993654861
40.7357691617,-73.9936691842
40.7357658829,-73.9936718508
40.7357655182,-73.9936722374
40.7357645479,-73.9936711108
40.7357647696,-73.9936710465
40.7357757776,-73.9936602015
40.7357756931,-73.9936603715
40.7357565388,-73.9936689975
40.7357567279,-73.9936689939
40.7357631374,-73.993671964
40.7357632544,-73.9936718561
40.7357634629,-73.9936720067
40.7357636616,-73.9936721717
40.7357639496,-73.9936723806
40.7357831156,-73.9936546013
40.735782981,-73.9936549969
40.73576837,-73.9936675556
40.7357684215,-73.9936676994
40.7357853795,-73.9936517559
40.7357853636,-73.993651894
40.7357616337,-73.993670426
40.7357632871,-73.993672276
40.7357646968,-73.9936722668
40.7357656424,-73.9936727425
40.7357656193,-73.9936726782
40.7357642757,-73.9936715159
40.7357643102,-73.9936715487
40.7357788499,-73.9936615267
40.7357786923,-73.9936616825
40.7357755011,-73.9936667975
40.7357754287,-73.9936668324
40.7357758453,-73.9936669087
40.7357686924,-73.9936728178
40.7357689966,-73.99367284
40.7357646409,-73.9936713966
40.7357648728,-73.9936714288
40.7357756784,-73.993660753
40.7357756389,-73.9936609544
40.735778543,-73.9936519914
40.7357814456,-73.9936493497
40.735782327,-73.9936488486
40.7357820207,-73.9936604604
40.7357819505,-73.9936603951
40.735790862,-73.9936374792
40.7357907757,-73.9936376953
40.7357922435,-73.9936325465
40.7357921642,-73.9936328338
40.7357926901,-73.9936374963
40.7357931069,-73.9936378076
40.7357995052,-73.9936264436
40.7357995832,-73.9936266786
40.7357890336,-73.9936347375
40.7357892105,-73.993634809
40.7357903358,-73.9936345795
40.735790711,-73.9936345941
40.7357765752,-73.9936579023
40.7357688411,-73.9936725927
40.7357627224,-73.9936746396
40.7357641569,-73.9936727579
40.7357635298,-73.9936716555
40.7357633001,-73.9936727081
40.7357634403,-73.9936732182
40.7357777359,-73.993654219
40.7357776204,-73.9936544564
40.7357576414,-73.9936760097
40.735757528,-73.9936762388
40.7357806614,-73.9936506281
40.7357825134,-73.9936480724
40.7357821012,-73.9936484513
40.7357761434,-73.9936546323
40.7357761884,-73.9936546402
40.7357797962,-73.9936520867
40.7357817043,-73.9936507396
40.735783836,-73.9936555285
40.7357836303,-73.9936556344
40.735777101,-73.9936457371
40.7357771431,-73.9936457535
40.7357777868,-73.9936462497
40.7357681054,-73.9936677095
40.7357679904,-73.9936686406
40.7357638172,-73.993670089
40.7357641589,-73.993669708
40.73576476,-73.9936696579
40.7357651285,-73.9936697096
40.7357659774,-73.9936698532
40.7357662225,-73.9936699258
40.7357663492,-73.993669967
40.7357664985,-73.9936700094
40.7357666564,-73.9936700527
40.7357668218,-73.9936700973
40.735766997,-73.993670144
40.7357671749,-73.9936701913
40.735767358,-73.9936702399
40.7357677314,-73.9936703368
40.7357683586,-73.9936705013
40.735766487,-73.9936742848
40.7357663867,-73.9936744552
40.7357938607,-73.993643124
40.7357944103,-73.9936425933
40.7357709593,-73.9936659617
40.7357709902,-73.9936660754
40.7357859366,-73.9936458113
40.7357899761,-73.9936405675
40.7357982431,-73.9936280588
40.7358003193,-73.9936264574
40.7358014199,-73.9936256746
40.7357879439,-73.9936430903
40.7357879545,-73.9936430794
40.7357734343,-73.9936601661
40.7357693448,-73.993665
40.7357863836,-73.9936477396
40.7357905066,-73.9936445809
40.735792624,-73.9936429944
40.7357726467,-73.9936663017
40.7357718601,-73.9936671378
40.7357656054,-73.9936719131
40.7357651907,-73.9936738111
40.7357655612,-73.9936742909
40.7357852884,-73.9936431584
40.735786878,-73.993640862
40.7357775496,-73.9936520765
40.7357773905,-73.9936525467
40.7357779487,-73.99365235
40.7357783274,-73.9936523081
40.7357693533,-73.9936693798
40.7357690172,-73.9936710634
40.7357668071,-73.9936740536
40.7357672651,-73.9936736399
40.7357657277,-73.9936742727
40.7357635847,-73.9936647611
40.7357630627,-73.9936617713
40.7357638335,-73.9936625699
40.7357641712,-73.9936629138
40.7357644727,-73.993668366
40.7357656086,-73.9936725307
40.7357668819,-73.9936756478
40.7357673324,-73.9936748732
40.7357674603,-73.9936744447
40.7357639453,-73.9936728384
40.7357637848,-73.9936727157
40.7357746866,-73.9936578132
40.7357783971,-73.9936533113
40.7357682057,-73.9936697201
40.7357677149,-73.9936705783
40.7357702859,-73.9936471985
40.7357735362,-73.9936379751
40.7357745779,-73.9936358124
40.7357670181,-73.9936508132
40.7357658601,-73.9936534002
40.7357653618,-73.9936696978
40.7357653648,-73.9936717162
40.7357658356,-73.9936735843
40.7357668904,-73.9936754402
40.735774224,-73.9936501849
40.7357742314,-73.9936502503
40.735765582,-73.9936465052
40.7357657167,-73.993646826
40.73576538,-73.9936609233
40.7357655214,-73.9936607823
40.735762153,-73.9936573013
40.7357622379,-73.9936572331
40.7357637938,-73.9936711133
40.7357638336,-73.9936709774
40.7357628323,-73.9936732809
40.7357628536,-73.9936731341
40.735774795,-73.9936523712
40.7357695694,-73.9936642685
40.7357674832,-73.9936688425
40.7357680176,-73.9936688295
40.7357662841,-73.9936707398
40.7357655579,-73.9936720814
40.7357682264,-73.9936596648
40.7357684086,-73.9936598107
40.7357634855,-73.9936686264
40.7357636118,-73.9936686433
40.7357632526,-73.9936496807
40.7357633586,-73.9936498624
40.7357629031,-73.9936660947
40.7357629507,-73.9936660663
40.7357642359,-73.9936723135
40.7357642529,-73.9936720913
40.7357807793,-73.9936583936
40.7357818339,-73.9936575311
40.7357835462,-73.9936567299
40.7357706585,-73.9936306859
40.7357808537,-73.9936392824
40.735784775,-73.9936431359
40.7357856345,-73.9936528468
40.7357853437,-73.993652486
40.7357040384,-73.9937563762
40.7357030945,-73.9937559729
40.7354583271,-73.9937474592
40.735332474,-73.993808264
40.7353599498,-73.9938219465
40.7354257999,-73.9939555782
40.7354322319,-73.993952304
40.735427717,-73.9939492773
40.7353430969,-73.9938207908
40.7353426649,-73.9938183934
40.7353025147,-73.9938422055
40.7353323204,-73.9938537537
40.7363965439,-73.9941151312
40.7354967431,-73.9938480654
40.7354922712,-73.99385229
40.7355091902,-73.9939244549
40.7356237481,-73.9943341264
40.7355800543,-73.994161157
40.7355562562,-73.9940649934
40.7357191364,-73.9938291485
40.7353611981,-73.994052669
40.7353920513,-73.9940361344
40.7354081559,-73.9940307381
40.7354248335,-73.9940220752
40.7354358953,-73.9940055753
40.7354476007,-73.9939976889
40.7354546058,-73.9939976865
40.7354555861,-73.9939969944
40.7354508382,-73.9939932146
40.7354502967,-73.9939996464
40.7354500726,-73.9940083937
40.7354502898,-73.9940213833
40.7354530489,-73.99403761
40.7354555508,-73.9940542499
40.7354571753,-73.9940708664
40.735459786,-73.9940843463
40.7354640446,-73.9940923608
40.7354722407,-73.9940910491
40.7354834724,-73.9940819663
40.7354939959,-73.9940680086
40.7355037217,-73.9940526177
40.7355108499,-73.9940395056
40.7355198621,-73.9940228588
40.735529883,-73.9940067763
40.7355403141,-73.9939929261
40.7355572897,-73.9939785073
40.7355768162,-73.9939638817
40.7355967582,-73.9939501053
40.7356179971,-73.9939369553
40.7356390191,-73.9939244184
40.7356628521,-73.9939111558
40.7356871711,-73.9938988934
40.7357083372,-73.9938877287
40.7357299912,-73.9938643266
40.7357532028,-73.9938298837
40.7357763609,-73.9937892941
40.7357988202,-73.9937483593
40.7358164635,-73.9937116361
40.7358294864,-73.9936816132
40.7358375839,-73.9936581591
40.7358461688,-73.9936008647
40.7358460533,-73.9935411241
40.7358444656,-73.9935576274
40.7358469806,-73.9935608535
40.7358494321,-73.9935625177
40.7358514897,-73.9935656999
40.7358539765,-73.9935716417
40.7358597965,-73.9935823539
40.735871385,-73.9935976207
40.7358862945,-73.9936157146
40.7359006948,-73.9936342825
40.7359121125,-73.9936513435
40.7359194844,-73.9936646887
40.7359232635,-73.9936738692
40.7359235117,-73.9936779442
40.7359243241,-73.9936789174
40.7359274567,-73.9936778622
40.7359314859,-73.9936757987
40.7359354029,-73.993674054
40.735938557,-73.9936740832
40.7359401215,-73.9936768185
40.7359400674,-73.9936812568
40.7359390854,-73.9936833623
40.7359383446,-73.9936799357
40.7359401273,-73.9936734534
40.7359455444,-73.993665101
40.7359553967,-73.9936546688
40.7359680748,-73.9936443542
40.7359819774,-73.9936368869
40.7359971834,-73.9936332354
40.7360155565,-73.9936320862
40.736037681,-73.9936311337
40.7360594641,-73.9936296886
40.7360803062,-73.9936267218
40.7361018547,-73.9936216773
40.7361222735,-73.9936148378
40.7361397908,-73.9936064547
40.7361565843,-73.9935970418
40.7361738985,-73.9935866988
40.7361897457,-73.9935768683
40.7362039634,-73.9935684546
40.7362214325,-73.9935568682
40.7362423987,-73.9935414915
40.7362650174,-73.9935241092
40.7362887806,-73.993507134
40.7363126676,-73.9934910246
40.7363374401,-73.9934745374
40.7363640985,-73.9934584223
40.7363920378,-73.9934434259
40.7364198667,-73.9934321226
40.7364460781,-73.9934235446
40.7364710538,-73.9934143096
40.7364946043,-73.9934003574
40.7365149048,-73.9933837341
40.7365340962,-73.9933658656
40.7365513883,-73.9933475846
40.7365668973,-73.9933278884
40.7365792572,-73.9933058893
40.7365890432,-73.9932839111
40.7365997011,-73.9932638496
40.736609459,-73.9932406271
40.7366164738,-73.9932125189
40.7366212204,-73.993183211
40.7366260595,-73.993158451
40.7366327043,-73.9931380602
40.7366395938,-73.9931238442
40.7366457541,-73.9931145295
40.7366506868,-73.9931101391
40.7366640681,-73.993101305
40.7366639109,-73.9931124304
40.7366664774,-73.9931182354
40.7366705007,-73.9931238129
40.736674928,-73.9931284632
40.7366780583,-73.9931315113
40.7366794783,-73.9931337736
40.7366814099,-73.9931358585
40.7366849613,-73.9931381644
40.7366905331,-73.9931395226
40.7366982767,-73.9931396511
40.7367092878,-73.9931368259
40.7367210972,-73.9931327448
40.7367336129,-73.993127632
40.7367459225,-73.9931225369
40.7367573519,-73.9931179718
40.7367677276,-73.9931132236
40.7367779016,-73.993106606
40.7367860371,-73.9931001443
40.73679254,-73.9930953806
40.7367987927,-73.9930932093
40.7368059953,-73.9930933724
40.7368135267,-73.993095252
40.7368209837,-73.9930993217
40.7368325943,-73.9931069755
40.73684839,-73.9931185246
40.7368686195,-73.9931321873
40.7368871582,-73.9931457262
40.7368996194,-73.9931551581
40.7369081664,-73.9931600923
